date,code,name,open,high,low,close,volume,amount
2025-12-03 15:00,600519,,1435.81,1435.97,1428.0,1429.1,23572.0,3370080000.0
2025-12-02 15:00,600519,,1448.0,1451.92,1435.02,1436.03,25047.0,3607543808.0
2025-12-01 15:00,600519,,1451.0,1462.27,1442.0,1448.0,27333.0,3961995008.0
2025-11-28 15:00,600519,,1446.5,1455.5,1443.0,1450.5,23211.0,3366696704.0
2025-11-27 15:00,600519,,1449.5,1450.0,1439.04,1447.3,22286.0,3216797184.0
2025-11-26 15:00,600519,,1448.88,1453.49,1443.58,1449.15,20306.0,2938818048.0
2025-11-25 15:00,600519,,1458.0,1458.0,1444.5,1444.65,28440.0,4119930112.0
2025-11-24 15:00,600519,,1467.0,1471.0,1451.13,1452.0,33607.0,4901903872.0
2025-11-21 15:00,600519,,1470.5,1480.0,1456.0,1466.6,42607.0,6259873280.0
2025-11-20 15:00,600519,,1472.0,1479.9,1465.03,1467.11,24002.0,3531653888.0
2025-11-19 15:00,600519,,1474.0,1479.53,1469.96,1471.01,22045.0,3249449216.0
2025-11-18 15:00,600519,,1470.7,1486.07,1469.0,1476.0,34204.0,5055675392.0
2025-11-17 15:00,600519,,1454.0,1473.0,1445.79,1471.0,34462.0,5035780096.0
2025-11-14 15:00,600519,,1470.0,1478.95,1456.3,1456.6,27473.0,4031007232.0
2025-11-13 15:00,600519,,1462.12,1473.58,1458.0,1470.38,31179.0,4569178112.0
2025-11-12 15:00,600519,,1459.98,1478.36,1459.21,1465.15,32992.0,4849073152.0
2025-11-11 15:00,600519,,1462.0,1462.18,1447.0,1458.99,26691.0,3882776832.0
2025-11-10 15:00,600519,,1435.0,1463.69,1434.98,1462.3,49451.0,7181246464.0
2025-11-07 15:00,600519,,1435.11,1439.78,1431.11,1433.33,18861.0,2704995840.0
2025-11-06 15:00,600519,,1430.0,1441.45,1429.99,1435.13,38347.0,5505960448.0
2025-11-05 15:00,600519,,1425.89,1430.99,1420.01,1420.08,34475.0,4908475392.0
2025-11-04 15:00,600519,,1435.1,1435.78,1423.78,1429.0,26565.0,3793892864.0
2025-11-03 15:00,600519,,1431.0,1448.0,1420.1,1435.0,34547.0,4945310720.0
2025-10-31 15:00,600519,,1422.0,1435.98,1420.11,1430.01,35693.0,5109623808.0
2025-10-30 15:00,600519,,1421.81,1436.63,1421.81,1426.74,47456.0,6768821248.0
2025-10-29 15:00,600519,,1440.02,1446.55,1430.04,1431.9,33937.0,4868780544.0
2025-10-28 15:00,600519,,1442.0,1451.2,1441.1,1445.0,27124.0,3923817216.0
2025-10-27 15:00,600519,,1440.0,1452.49,1435.99,1440.41,37102.0,5352667136.0
2025-10-24 15:00,600519,,1467.95,1478.88,1449.34,1450.0,38225.0,5578603008.0
2025-10-23 15:00,600519,,1455.0,1468.8,1447.2,1467.98,29322.0,4274652160.0
2025-10-22 15:00,600519,,1462.08,1465.73,1456.0,1458.7,18194.0,2657486592.0
2025-10-21 15:00,600519,,1459.0,1469.94,1455.5,1462.26,25442.0,3727984128.0
2025-10-20 15:00,600519,,1455.0,1469.5,1454.88,1457.93,25949.0,3793283840.0
2025-10-17 15:00,600519,,1483.1,1488.0,1454.03,1455.0,38085.0,5594724864.0
2025-10-16 15:00,600519,,1461.92,1484.95,1458.88,1484.91,45730.0,6749163008.0
2025-10-15 15:00,600519,,1450.98,1463.0,1445.08,1462.0,42785.0,6233407488.0
2025-10-14 15:00,600519,,1429.99,1464.0,1429.99,1451.02,66672.0,9639484416.0
2025-10-13 15:00,600519,,1415.7,1422.85,1415.12,1419.2,46068.0,6533147648.0
2025-10-10 15:00,600519,,1437.6,1439.94,1427.5,1430.0,36001.0,5157459456.0
2025-10-09 15:00,600519,,1436.0,1439.38,1420.0,1436.78,54918.0,7845448704.0
2025-09-30 15:00,600519,,1460.0,1460.76,1440.0,1443.99,39363.0,5687474688.0
2025-09-29 15:00,600519,,1439.38,1469.99,1435.0,1460.86,53684.0,7798434816.0
2025-09-26 15:00,600519,,1441.18,1447.11,1428.01,1435.0,45120.0,6480889344.0
2025-09-25 15:00,600519,,1442.83,1445.21,1436.0,1439.0,33869.0,4873274880.0
2025-09-24 15:00,600519,,1434.07,1456.78,1434.07,1442.0,30743.0,4443053056.0
2025-09-23 15:00,600519,,1450.5,1457.5,1440.0,1447.42,38663.0,5588384256.0
2025-09-22 15:00,600519,,1465.09,1467.97,1450.01,1453.35,34947.0,5085057536.0
2025-09-19 15:00,600519,,1467.99,1475.5,1457.01,1467.97,32636.0,4784528896.0
2025-09-18 15:00,600519,,1492.0,1497.8,1463.5,1467.96,49721.0,7347477504.0
2025-09-17 15:00,600519,,1499.99,1510.28,1490.01,1493.0,30330.0,4534770688.0
2025-09-16 15:00,600519,,1515.1,1520.99,1496.21,1499.98,32717.0,4928374272.0
